,Row,# inputs #,Unit_Name,Subunit_Src_Sheet,Subunit_Name,Description,# Instance Counts + Scaling Values #,Instance_Count,Scaling,SOFA_Voltage,Use_Voltage,GOT_GB,# User AVF Override #,User_SBU_SDC_AVF,User_SBU_DUE_AVF,User_MBU_SDC_AVF,User_MBU_DUE_AVF,# User FIT Override #,User_SBU_SDC,User_SBU_DUE,User_MBU_SDC,User_MBU_DUE,# Block Details (reported by source sheet) #,Latch_Bits,Flop_Bits,Domino_Bits,RF_Bits,Cache_Bits,SDL_Bits,Total_Bits,# Protections #,Protection_Type,FlopLatch_Protection,DFX_Fraction,PerfOnly_Fraction,Interleave_Level,# Total Bit Sumamry (All instances) #,RU_Latch_Bits,RU_Flop_Bits,RU_Domino_Bits,RU_RF_Bits,RU_Cache_Bits,RU_SDL_Bits,RU_Total_Bits,# Voltage / GOT Scaling #,Voltage_Scaling,GOT_Scaling,Total_Scaling,# Per Instance Raw FIT #,# Raw FIT #,# Intermediate Values #,Int_SBU_SDC,Int_SBU_DUE,Int_MBU_SDC,Int_MBU_DUE,Int_Scaled_Instances,SEQ_AVF,SBU_SDC_AVF,SBU_DUE_AVF,MBU_SDC_AVF,MBU_DUE_AVF,TDF,SEQ_AVF_Wt,SBU_SDC_AVF_Wt,SBU_DUE_AVF_Wt,MBU_SDC_AVF_Wt,MBU_DUE_AVF_Wt,TDF_Wt,# SBU Total #,SBU_SDC,SBU_DUE,# MBU Total #,MBU_SDC,MBU_DUE,# Grand Total #,Total_SDC,Total_DUE,end,Unnamed: 0,name,template,physical_parent,date,time,path,level,comment
312,312.0,,vch02,F_vchinf_corepair,vchinf_corepair,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,311,vch02__vchinf_corepair,vchinf_corepair,vch02,2019-09-25,12:53:23.298692000,/p/hdk/archive/sdg74/noa/vchinf_corepair/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_20/collateral/netlist/vchinf_corepair.vg.gz,2,No Subcell
313,313.0,,vch03,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,312,,,vch03,,,,2,
314,314.0,,vch03,F_coreckpar03,coreckpar03,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,313,vch03__coreckpar03,coreckpar03,vch03,2019-09-24,06:57:25.090184000,/p/hdk/archive/sdg74/noa/coreckpar03/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_18/collateral/netlist/coreckpar03.vg.gz,2,No Subcell
315,315.0,,vch03,F_mctilecfc0,mctilecfc0,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,314,mctilecfc0,mctilecfc0,vch03,NOT FOUND,NOT FOUND,NOT FOUND,2,No Subcell
316,316.0,,vch03,F_vchinf_mc,vchinf_mc,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,315,vchinf_mc,vchinf_mc,vch03,2019-09-27,08:21:21.968282000,/p/hdk/archive/sdg74/noa/vchinf_mc/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_32/collateral/netlist/vchinf_mc.vg.gz,2,No Subcell
317,317.0,,vch04,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,316,,,vch04,,,,2,
318,318.0,,vch04,F_coreckpar04,coreckpar04,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,317,vch04__coreckpar04,coreckpar04,vch04,2019-09-25,10:57:55.812147000,/p/hdk/archive/sdg74/noa/coreckpar04/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_16/collateral/netlist/coreckpar04.vg.gz,2,No Subcell
319,319.0,,vch04,F_vchinf_corepair,vchinf_corepair,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,318,vch04__vchinf_corepair,vchinf_corepair,vch04,2019-09-25,12:53:23.298692000,/p/hdk/archive/sdg74/noa/vchinf_corepair/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_20/collateral/netlist/vchinf_corepair.vg.gz,2,No Subcell
320,320.0,,vch05,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,319,,,vch05,,,,2,
321,321.0,,vch05,F_coreckpar05,coreckpar05,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,320,vch05__coreckpar05,coreckpar05,vch05,2019-09-24,19:48:52.382177000,/p/hdk/archive/sdg74/noa/coreckpar05/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_17/collateral/netlist/coreckpar05.vg.gz,2,No Subcell
322,322.0,,vch05,F_vchinf_corepair,vchinf_corepair,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,321,vch05__vchinf_corepair,vchinf_corepair,vch05,2019-09-25,12:53:23.298692000,/p/hdk/archive/sdg74/noa/vchinf_corepair/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_20/collateral/netlist/vchinf_corepair.vg.gz,2,No Subcell
323,323.0,,vch22,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,322,,,vch22,,,,2,
324,324.0,,vch22,F_coreckpar02,coreckpar02,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,323,vch22__coreckpar02,coreckpar02,vch22,2019-09-25,20:05:42.836724000,/p/hdk/archive/sdg74/noa/coreckpar02/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_17/collateral/netlist/coreckpar02.vg.gz,2,No Subcell
325,325.0,,vch22,F_vchinf_center,vchinf_center,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,324,vch22__vchinf_center,vchinf_center,vch22,2019-09-23,20:40:44.120389000,/p/hdk/archive/sdg74/noa/vchinf_center/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_30/collateral/netlist/vchinf_center.vg.gz,2,No Subcell
326,326.0,,vch23,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,325,,,vch23,,,,2,
327,327.0,,vch23,F_coreckpar03,coreckpar03,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,326,vch23__coreckpar03,coreckpar03,vch23,2019-09-24,06:57:25.090184000,/p/hdk/archive/sdg74/noa/coreckpar03/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_18/collateral/netlist/coreckpar03.vg.gz,2,No Subcell
328,328.0,,vch23,F_vchinf_center,vchinf_center,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,327,vch23__vchinf_center,vchinf_center,vch23,2019-09-23,20:40:44.120389000,/p/hdk/archive/sdg74/noa/vchinf_center/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_30/collateral/netlist/vchinf_center.vg.gz,2,No Subcell
329,329.0,,vch24,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,328,,,vch24,,,,2,
330,330.0,,vch24,F_coreckpar04,coreckpar04,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,329,vch24__coreckpar04,coreckpar04,vch24,2019-09-25,10:57:55.812147000,/p/hdk/archive/sdg74/noa/coreckpar04/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_16/collateral/netlist/coreckpar04.vg.gz,2,No Subcell
331,331.0,,vch24,F_vchinf_center,vchinf_center,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,330,vch24__vchinf_center,vchinf_center,vch24,2019-09-23,20:40:44.120389000,/p/hdk/archive/sdg74/noa/vchinf_center/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_30/collateral/netlist/vchinf_center.vg.gz,2,No Subcell
332,332.0,,vch25,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,331,,,vch25,,,,2,
333,333.0,,vch25,F_coreckpar05,coreckpar05,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,332,vch25__coreckpar05,coreckpar05,vch25,2019-09-24,19:48:52.382177000,/p/hdk/archive/sdg74/noa/coreckpar05/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_17/collateral/netlist/coreckpar05.vg.gz,2,No Subcell
334,334.0,,vch25,F_vchinf_center,vchinf_center,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,333,vch25__vchinf_center,vchinf_center,vch25,2019-09-23,20:40:44.120389000,/p/hdk/archive/sdg74/noa/vchinf_center/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_30/collateral/netlist/vchinf_center.vg.gz,2,No Subcell
335,335.0,,vch42,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,334,,,vch42,,,,2,
336,336.0,,vch42,P_hier_seq,mdf_s_h_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,1.0,1.0,1.0,,,,2.5879559325899995,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,352850.0,2.5879559325899995,0.0,0.0,0.0,176425.0,,2.5879559325899995,0.0,,0.0,0.0,,2.5879559325899995,0.0,,335,vch42__mdf_s_h_0,mdf_s_h_0,vch42,2019-09-15,21:32:55.070938000,/p/hdk/archive/sdg74/noa/mdf_s_h_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_11/collateral/netlist/mdf_s_h_0.vg.gz,2,sub_template:vch42
337,337.0,,vch42,F_mdfckpar42,mdfckpar42,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,336,mdfckpar42,mdfckpar42,vch42,2019-09-24,21:13:30.085602000,/p/hdk/archive/sdg74/noa/mdfckpar42/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_43/collateral/netlist/mdfckpar42.vg.gz,2,No Subcell
338,338.0,,vch42,F_vchcfc_mdf42,vchcfc_mdf42,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,337,vchcfc_mdf42,vchcfc_mdf42,vch42,2019-09-19,20:51:48.463242000,/p/hdk/archive/sdg74/noa/vchcfc_mdf42/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_27/collateral/netlist/vchcfc_mdf42.vg.gz,2,No Subcell
339,339.0,,vch42,F_vchinf_mdf42,vchinf_mdf42,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,338,vchinf_mdf42,vchinf_mdf42,vch42,2019-09-25,16:19:44.938262000,/p/hdk/archive/sdg74/noa/vchinf_mdf42/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_36/collateral/netlist/vchinf_mdf42.vg.gz,2,No Subcell
340,340.0,,vch43,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,344,,,vch43,,,,2,
341,341.0,,vch43,P_hier_seq,mdf_s_h_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,1.0,1.0,1.0,,,,2.5879559325899995,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,352850.0,2.5879559325899995,0.0,0.0,0.0,176425.0,,2.5879559325899995,0.0,,0.0,0.0,,2.5879559325899995,0.0,,345,vch43__mdf_s_h_0,mdf_s_h_0,vch43,2019-09-15,21:32:55.070938000,/p/hdk/archive/sdg74/noa/mdf_s_h_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_11/collateral/netlist/mdf_s_h_0.vg.gz,2,sub_template:vch43
342,342.0,,vch43,F_mdfckpar43,mdfckpar43,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,346,mdfckpar43,mdfckpar43,vch43,2019-09-21,08:34:31.590473000,/p/hdk/archive/sdg74/noa/mdfckpar43/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_23/collateral/netlist/mdfckpar43.vg.gz,2,No Subcell
343,343.0,,vch43,F_mdfhfivr,mdfhfivr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,568.0,14387.0,0.0,0.0,0.0,0.0,14955.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,568.0,14387.0,0.0,0.0,0.0,0.0,14955.0,,1.0,1.0,1.0,,,,0.15891088055219996,0.0,0,0,1.0,0.1199999999999996,0.17000000000000015,1,1,1,0.5,1794.599999999994,0.027014849693874018,0.0,0,0,7477.5,,0.15891088055219996,0.0,,0.0,0.0,,0.15891088055219996,0.0,,347,vch43__mdfhfivr,mdfhfivr,vch43,2019-09-26,22:50:25.361505000,/p/hdk/archive/sdg74/noa/mdfhfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_38/collateral/netlist/mdfhfivr.vg.gz,2,No Subcell
344,344.0,,vch43,F_vchcfc_mdf43,vchcfc_mdf43,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,348,vchcfc_mdf43,vchcfc_mdf43,vch43,2019-09-12,12:26:15.482327000,/p/hdk/archive/sdg74/noa/vchcfc_mdf43/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_22/collateral/netlist/vchcfc_mdf43.vg.gz,2,No Subcell
345,345.0,,vch43,F_vchinf_mdf43,vchinf_mdf43,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,349,vchinf_mdf43,vchinf_mdf43,vch43,2019-09-26,06:53:48.732908000,/p/hdk/archive/sdg74/noa/vchinf_mdf43/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_55/collateral/netlist/vchinf_mdf43.vg.gz,2,No Subcell
346,346.0,,vch44,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,355,,,vch44,,,,2,
347,347.0,,vch44,P_hier_seq,mdf_s_h_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,1.0,1.0,1.0,,,,2.5879559325899995,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,352850.0,2.5879559325899995,0.0,0.0,0.0,176425.0,,2.5879559325899995,0.0,,0.0,0.0,,2.5879559325899995,0.0,,356,vch44__mdf_s_h_0,mdf_s_h_0,vch44,2019-09-15,21:32:55.070938000,/p/hdk/archive/sdg74/noa/mdf_s_h_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_11/collateral/netlist/mdf_s_h_0.vg.gz,2,sub_template:vch44
348,348.0,,vch44,F_mdfckpar44,mdfckpar44,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,357,mdfckpar44,mdfckpar44,vch44,2019-09-20,21:43:42.972246000,/p/hdk/archive/sdg74/noa/mdfckpar44/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_21/collateral/netlist/mdfckpar44.vg.gz,2,No Subcell
349,349.0,,vch44,F_vchcfc_mdf44,vchcfc_mdf44,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,358,vchcfc_mdf44,vchcfc_mdf44,vch44,2019-09-26,11:26:11.139436000,/p/hdk/archive/sdg74/noa/vchcfc_mdf44/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_33/collateral/netlist/vchcfc_mdf44.vg.gz,2,No Subcell
350,350.0,,vch44,F_vchinf_mdf44,vchinf_mdf44,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,359,vchinf_mdf44,vchinf_mdf44,vch44,2019-09-26,16:38:08.663545000,/p/hdk/archive/sdg74/noa/vchinf_mdf44/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_32/collateral/netlist/vchinf_mdf44.vg.gz,2,No Subcell
351,351.0,,vch45,,,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,365,,,vch45,,,,2,
352,352.0,,vch45,P_hier_seq,mdf_s_h_0,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,"{nan, ""{'NONE'}""}","{nan, ""{'NONE'}""}",0.0,0.0,"{nan, '{1.0}'}",,91670.0,261180.0,0.0,0.0,0.0,0.0,352850.0,,1.0,1.0,1.0,,,,2.5879559325899995,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,352850.0,2.5879559325899995,0.0,0.0,0.0,176425.0,,2.5879559325899995,0.0,,0.0,0.0,,2.5879559325899995,0.0,,0,vch45__mdf_s_h_0,mdf_s_h_0,vch45,2019-09-15,21:32:55.070938000,/p/hdk/archive/sdg74/noa/mdf_s_h_0/fev_rtl2net_noa/SPRSPXCCA0_PDX_VER_11/collateral/netlist/mdf_s_h_0.vg.gz,2,sub_template:vch45
353,353.0,,vch45,F_mdfckpar45,mdfckpar45,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1,mdfckpar45,mdfckpar45,vch45,2019-09-18,18:13:04.724190000,/p/hdk/archive/sdg74/noa/mdfckpar45/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_22/collateral/netlist/mdfckpar45.vg.gz,2,No Subcell
354,354.0,,vch45,F_mdfhfivr,mdfhfivr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,568.0,14387.0,0.0,0.0,0.0,0.0,14955.0,,{'NONE'},{'NONE'},0.0,0.0,{1.0},,568.0,14387.0,0.0,0.0,0.0,0.0,14955.0,,1.0,1.0,1.0,,,,0.15891088055219996,0.0,0,0,1.0,0.1199999999999996,0.17000000000000015,1,1,1,0.5,1794.599999999994,0.027014849693874018,0.0,0,0,7477.5,,0.15891088055219996,0.0,,0.0,0.0,,0.15891088055219996,0.0,,2,vch45__mdfhfivr,mdfhfivr,vch45,2019-09-26,22:50:25.361505000,/p/hdk/archive/sdg74/noa/mdfhfivr/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_38/collateral/netlist/mdfhfivr.vg.gz,2,No Subcell
355,355.0,,vch45,F_vch45fill0,vch45fill0,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,3,vch45fill0,vch45fill0,vch45,NOT FOUND,NOT FOUND,NOT FOUND,2,No Subcell
356,356.0,,vch45,F_vchinf_mdf45,vchinf_mdf45,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4,vchinf_mdf45,vchinf_mdf45,vch45,2019-09-26,09:36:10.483369000,/p/hdk/archive/sdg74/noa/vchinf_mdf45/fev_rtl2net_noa/SPRSPXCCA0_SC__VER_36/collateral/netlist/vchinf_mdf45.vg.gz,2,No Subcell
357,357.0,,sprspxcc,F_meshswizzle,meshswizzle,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,0,meshswizzle,meshswizzle,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND,1,No Subcell
358,358.0,,sprspxcc,F_meshturn,meshturn,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1,meshturn,meshturn,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND,1,No Subcell
359,359.0,,sprspxcc,P_hier_seq,sprmcddr,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,122823.0,652426.0,0.0,0.0,0.0,0.0,775249.0,,"{nan, '{nan, ""{\'NONE\'}"", \'set()\', \'{nan, ""{\\\'NONE\\\'}""}\', \'{nan}\'}', '{nan, ""{\'NONE\'}""}'}","{nan, '{nan, ""{\'NONE\'}"", \'set()\', \'{nan, ""{\\\'NONE\\\'}""}\', \'{nan}\'}', '{nan, ""{\'NONE\'}""}'}",0.0,0.0,"{nan, ""{nan, '{1.0}'}"", '{nan, \'set()\', \'{1.0}\', ""{nan, \'{1.0}\'}"", \'{nan}\'}'}",,122823.0,652426.0,0.0,0.0,0.0,0.0,775249.0,,1.0,1.0,1.0,,,,6.674725396164,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,775249.0,6.674725396164,0.0,0.0,0.0,387624.5,,6.674725396164,0.0,,0.0,0.0,,6.674725396164,0.0,,2,sprmcddr,sprmcddr,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND,1,sub_template:sprspxcc
360,360.0,,sprspxcc,P_hier_seq,sprtile,# nan,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,51060.0,108844.0,0.0,0.0,0.0,0.0,159904.0,,"{nan, '{nan, \'{nan}\', ""{\'NONE\'}""}', ""{'NONE'}""}","{nan, '{nan, \'{nan}\', ""{\'NONE\'}""}', ""{'NONE'}""}",0.0,0.0,"{nan, ""{nan, '{nan}', '{1.0}'}"", '{1.0}'}",,51060.0,108844.0,0.0,0.0,0.0,0.0,159904.0,,1.0,1.0,1.0,,,,1.1770970918532007,0.0,0.0,0.0,1.0,1,1,1,1,1,0.5,159904.0,1.1770970918532007,0.0,0.0,0.0,79952.0,,1.1770970918532007,0.0,,0.0,0.0,,1.1770970918532007,0.0,,3,sprtile,sprtile,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND,1,sub_template:sprspxcc
361,361.0,,sprspxcc,F_sprxccfill0,sprxccfill0,,,1.0,1.0,0.8,0.8,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,4,sprxccfill0,sprxccfill0,sprspxcc,NOT FOUND,NOT FOUND,NOT FOUND,1,No Subcell
